Cd_AnoExecucao;Cd_Exercicio;Cd_Dotacao_Id;Administracao;Cd_Orgao;Sigla_Orgao;Ds_Orgao;Cd_Funcao;Ds_Funcao;Cd_SubFuncao;Ds_SubFuncao;Cd_Programa;Ds_Programa;ProjetoAtividade;Ds_Projeto_Atividade;Vl_Orcado_Ano;Vl_Suplementado;Vl_Reduzido;Vl_SuplementadoLiquido;Vl_Orcado_Atualizado;Vl_ReservadoLiquido;Vl_EmpenhadoLiquido;Vl_Liquidado;Vl_Pago
2024;2024;173000;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9098;Adequação da Unidade e Reforma - UBS Chácara Santana;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173001;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9099;Adequação da Unidade e Reforma - UBS Campinas;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173002;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9111;Apoio a Construção e Implantação das Novas Instalações da UBS Palanque;1000000;0;1000000;-1000000;0;0;0;0;0
2024;2024;173003;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9112;Centro de Cuidados Odontológicos - CCO, para Atendimento das Demandas da Região de Capela do Socorro;2000000;0;2000000;-2000000;0;0;0;0;0
2024;2024;173004;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9113;Reforma e Ampliação na UBS Santa Barbara - STS São Mateus - Rua: Sol, 45 - Cidade Satélite;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173005;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9114;Reforma e Ampliação na UBS Califórnia - STS Vila Prudente - Rua: Praça de São Januário, 91;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173006;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9115;Reforma e Ampliação na UBS Vila Aplina - STS V. Prudente - Rua: Paramu, 398 - V. Alpina;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173007;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9116;Ampliação na UBS Vila Bertioga- STS Mooca/ Aricanduva - Rua: Farol Paulistano, 140 Mooca;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173008;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9117;Reforma na UBS Reunidas ll - STS V. Prudente -AV. Casa Grande, 1258 V. União;100000;0;100000;-100000;0;0;0;0;0
2024;2024;173009;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9118;Instalação de Elevador na UBS Paraguaçu - STS São Mateus - Rua: Taiobeiras, 125 Jd. Paraguaçu;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173010;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9119;Reforma e Ampliação na UBS /Ama Paulo Vl - STS - Rua: Vaticano, 69 - JD. João XXlll;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173011;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9120;Reforma na UBS Vila Arapua - STS - Cidade Ademar Rua: Dr. Darci Barcellos, 37 JD. Apurá;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173012;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9121;Reforma no Caps Infantil Sapopemba -STS V. Prudente - Rua: David de Melo Lopes, 86 Jd. São Roberto;100000;0;100000;-100000;0;0;0;0;0
2024;2024;173013;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9122;Ampliação de Sala na EMAD São Mateus STS São Mateus - Rua: Angelo de Candia 1058;300000;0;300000;-300000;0;0;0;0;0
2024;2024;175378;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9122;Ampliação de Sala na EMAD São Mateus STS São Mateus - Rua: Angelo de Candia 1058;0;0;0;0;0;0;0;0;0
2024;2024;173014;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9123;Compra de Mobiliários para Cecco Pirituba STS- Pirituba - Rua: Padre Guido del Doro, 100 - Jd. Felicidade;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173015;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9124;Compra de Equipamentos, Insumos e Materiais para Atendimento Terapêutico no Cecco Jaraqua STS -Pirituba - AV. Amador Aguiar, 701 - Jaraguá;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173016;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9125;Compra de Equipamentos, Insumos e Materias para Atendimento Terapêutico para Cecco São Domingos - STS Pirituba - Rua: Pedro Sernagiotti, 125 - São Domingos;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173017;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9126;Compra de Equipamentos, Insumos e Materiais para Atendimento Terapêutico para Cecco Perus STS- Perus AV. Fiorelli Peccicacco, 510 - Vila Malvina;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173018;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9127;Compra de Equipamentos, Insumos e Materiais Terapêutico para Cecco Vila Alpina STS - Vila Prudente AV. Francisco Falconi, 81 - Vila Alpina;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173019;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9129;Reforma e Ampliação da UBS Juta II - STS Vila Prudente/Sapopemba, na Rua Augustin Luberti, 1102 Fazenda da Juta;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173020;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9130;Reforma Geral para Caps ll Adulto V. Prudente - STS V. Prudente - Praça Santa Helena, 56;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173021;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9131;Reforma e Ampliação na UBS Hermenegildo Morbim Jr. - Rua: Planalto de Conquista, 80 Jd. Independência;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173022;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9140;Insumos e Equipamentos para UBS/AMA Bras;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173023;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9141;Insumos e Equipamentos para UBS/AMA Pirituba;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173024;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9142;Insumos e Equipamentos para UBS/AMA Rio Claro;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173025;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9145;Insumos e Equipamentos para UBS /AMA Tatuapé;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173026;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9148;Construção de UBS no Distrito Raposo Tavares;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173027;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9152;Obra na UBS Novo Jardim I;410341;0;410341;-410341;0;0;0;0;0
2024;2024;173028;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9155;UBS Engenheiro Trindade - CRS;160000;0;160000;-160000;0;0;0;0;0
2024;2024;173029;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9156;Implantação de Centro de Especialidades Odontológicas para o Atendimento da População do Distrito de Jabaquara;1000000;0;1000000;-1000000;0;0;0;0;0
2024;2024;173030;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9157;Implantação e Construção de UBS Jardim Lourdes;2000000;0;2000000;-2000000;0;0;0;0;0
2024;2024;173031;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9161;Implantação de CAPS na Vila Maria;30000;0;30000;-30000;0;0;0;0;0
2024;2024;167819;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3004;Benefícios e Previdência de Funcionários;4120;Gratificação de Municipalização - Saúde - Lei 13.510/03;16000000;0;2000000;-2000000;14000000;13320244,6;13320244,6;12340610,37;12312998,1
2024;2024;167821;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;301;Atenção Básica;3004;Benefícios e Previdência de Funcionários;4120;Gratificação de Municipalização - Saúde - Lei 13.510/03;1800000;0;200000;-200000;1600000;1439340,3;1439340,3;1314051,67;1207805,1
2024;2024;173032;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9075;Implantação de UPA - Porte 3 na Rua Jardim Tamoio, altura do número 664;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173033;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9079;Projeto para Contrução e Implementação da UPA III - Brasilândia no Perímetro do Hospital Adib Jatene - Brasilândia;600000;0;600000;-600000;0;0;0;0;0
2024;2024;173034;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9085;AMA Figueira Grande - Transformação da AMA 24 Horas em UPA com 25 Leitos de Observação;1200000;0;1200000;-1200000;0;0;0;0;0
2024;2024;173035;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9086;AMA São Luís - Transformação de AMA 24 Horas em UPA 24 Horas com 15 Leitos de Observação;1200000;0;1200000;-1200000;0;0;0;0;0
2024;2024;173036;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9087;AMA Jardim Miriam - Transformação de AMA 24 Horas em UPA 24 Horas com 25 Leitos de Observação;1200000;0;1200000;-1200000;0;0;0;0;0
2024;2024;173037;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9088;AMA Capão Redondo - Transformação de AMA 24 Horas em UPA 24 Horas com 25 Leitos de Observação;1200000;0;1200000;-1200000;0;0;0;0;0
2024;2024;173038;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9103;Aquisição de Equipamento Oftalmológico para o Instituto Suel Abujamra;500000;0;500000;-500000;0;0;0;0;0
2024;2024;173039;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9104;Aquisição de Equipamento para Hospital do Rim - Fundação Oswaldo Ramos;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173040;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9132;Revitalização do Espaço para Atendimento aos Usuários do Instituto Suel Abujamra;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173041;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9135;Insumos e Equipamentos para o Instituto Suel Abujamra;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173042;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9136;Insumos e Equipamentos para o Instituto Doutor Arnaldo;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173043;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9137;Insumos e Equipamentos para o Hospital do Rim;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173044;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9147;Equipamentos e Insumos para o Hospital Dia - Rede Hora Certa - Itaim Paulista;200000;0;200000;-200000;0;0;0;0;0
2024;2024;173045;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9158;Implantação e Construção de Centro Dia Idoso - CDI, na Região de Jabaquara;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173046;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9159;Implantação e Construção de Unidade Hospital - Hospital Dia - Jabaquara;30000;0;30000;-30000;0;0;0;0;0
2024;2024;173047;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9163;Aquisição de Insumos pelo Hospital do Câncer Dr. Arnaldo;300000;0;300000;-300000;0;0;0;0;0
2024;2024;173048;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9164;Aquisição de Insumos pela Associação Beneficente Nossa Senhora do Pari;180000;0;180000;-180000;0;0;0;0;0
2024;2024;173049;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9164;Aquisição de Insumos pela Associação Beneficente Nossa Senhora do Pari;120000;0;120000;-120000;0;0;0;0;0
2024;2024;173050;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e Serviços da Saúde em Atenção Básica, Especialidades e Vigilância;9165;Programa do Instituto Suel Abujamra;1000000;0;1000000;-1000000;0;0;0;0;0
2024;2024;182342;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1535;Construção e Implantação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;169848;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1535;Construção e Implantação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;5000000;0;5000000;-5000000;0;0;0;0;0
2024;2024;173527;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1535;Construção e Implantação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;9740930,94;706468,07;9034462,87;9034462,87;8997318,94;8997318,94;3445619,33;3445619,33
2024;2024;182544;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1535;Construção e Implantação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;4333663,14;0;4333663,14;4333663,14;4040242,24;4040242,24;2175869,85;1860118,8
2024;2024;169849;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;1000;0;1000;-1000;0;0;0;0;0
2024;2024;180746;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;175065;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;165627;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;1000;0;1000;-1000;0;0;0;0;0
2024;2024;173499;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;40152,85;0;40152,85;40152,85;0;0;0;0
2024;2024;180858;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;175304;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;1985423,96;0;1985423,96;1985423,96;1195571,7;1195571,7;1195571,7;1195571,7
2024;2024;180908;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;600000;0;600000;600000;599759;599759;599759;599759
2024;2024;175273;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;5126246,71;0;5126246,71;5126246,71;5126246,71;5126246,71;5126246,71;5126246,71
2024;2024;182566;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;245000;0;245000;245000;242207,24;242207,24;242207,24;242207,24
2024;2024;182344;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;169850;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;1000;0;1000;-1000;0;0;0;0;0
2024;2024;173431;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;2292163,22;0;2292163,22;2292163,22;2292163,22;2292163,22;1747624,78;1747624,78
2024;2024;169851;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;150000;0;0;0;150000;0;0;0;0
2024;2024;182546;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;943206,52;0;943206,52;943206,52;943206,52;943206,52;927148,55;927148,55
2024;2024;180833;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;182343;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;165634;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;3000000;0;3000000;-3000000;0;0;0;0;0
2024;2024;173432;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;149986071,3;544538,44;149441532,8;149441532,8;145700521,4;145700521,4;118089311,4;112053762,6
2024;2024;169787;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;250000;0;0;0;250000;0;0;0;0
2024;2024;182545;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;4344372,86;0;4344372,86;4344372,86;4241057,07;4241057,07;3709549,05;2274295,62
2024;2024;170177;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;122456;0;0;0;122456;0;0;0;0
2024;2024;173371;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;1536;Ampliação, Reforma e Requalificação de Equipamentos em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
2024;2024;182458;Direta;84;FMS/SMS;Fundo Municipal de Saúde;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3026;Ações e Serviços da Saúde em Atenção Hospitalar e de Urgência e Emergência;2507;Manutenção e Operação em Atenção Hospitalar e de Urgência e Emergência;0;0;0;0;0;0;0;0;0
