CÓDIGO_SUBFUNÇÃO;DESCRIÇÃO_SUBFUNÇÃO;CÓDIGO_FONTE;REGIÃO;SUBPREFEITURA;TIPO_REGIONALIZAÇÃO;Vl_Liquidado;sub.NOME;NIVEL_REGIONALIZAÇÃO;Vl_Orcado_Ano;Vl_Orcado_Atualizado;Ds_Fonte
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Transferências Federais
363;Ensino Profissional;02;;;;0,0;;Não detalhado;0,0;1402686,03;Transferências Federais
363;Ensino Profissional;05;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;6271428,22;;Não regionalizável;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Outras Fontes
363;Ensino Profissional;05;;;;322409,54;;Não detalhado;9791835,0;26341611,36;Outras Fontes
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Recursos Próprios da Administração Indireta
363;Ensino Profissional;06;;;;0,0;;Não detalhado;15429,0;15429,0;Recursos Próprios da Administração Indireta
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Tesouro Municipal
364;Ensino Superior;00;;;;0,0;;Não detalhado;4425837,0;1733,0;Tesouro Municipal
365;Educação Infantil;00;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;158484989,48;;Não regionalizável;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Cidade Ademar;Despesa Não-Regionalizável;5972107,3;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Ipiranga;Despesa Não-Regionalizável;15516,44;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Itaim Paulista;Despesa Não-Regionalizável;139878,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Jabaquara;Despesa Não-Regionalizável;1661249,39;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Santo Amaro;Despesa Não-Regionalizável;307944,82;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura São Miguel Paulista;Despesa Não-Regionalizável;126938,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Vila Mariana;Despesa Não-Regionalizável;2713,38;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Centro;Supra Subprefeitura Centro;Despesa Regionalizável;93568612,07;;Região;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Supra Subprefeitura Leste;Despesa Regionalizável;10470120,23;;Região;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Supra Subprefeitura Norte;Despesa Regionalizável;2308753,51;;Região;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Oeste;Supra Subprefeitura Oeste;Despesa Regionalizável;610216,55;;Região;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Supra Subprefeitura Sul;Despesa Regionalizável;15362958,16;;Região;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Aricanduva/Formosa/Carrão;Despesa Regionalizável;92515116,87;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Oeste;Subprefeitura Butantã;Despesa Regionalizável;318488736,03;BUTANTA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Campo Limpo;Despesa Regionalizável;760238851,91;CAMPO LIMPO;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Capela do Socorro;Despesa Regionalizável;461041114,99;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Subprefeitura Casa Verde/Cachoeirinha;Despesa Regionalizável;6277596,76;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Cidade Ademar;Despesa Regionalizável;309632674,54;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Cidade Tiradentes;Despesa Regionalizável;183458943,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Ermelino Matarazzo;Despesa Regionalizável;106672399,84;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Subprefeitura Freguesia/Brasilândia;Despesa Regionalizável;124462518,7;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura de Guaianases;Despesa Regionalizável;314284333,45;GUAIANASES;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Ipiranga;Despesa Regionalizável;245393119,54;IPIRANGA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Itaim Paulista;Despesa Regionalizável;319909819,74;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Itaquera;Despesa Regionalizável;350173121,62;ITAQUERA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Jabaquara;Despesa Regionalizável;105770311,83;JABAQUARA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Subprefeitura Jaçanã/Tremembé;Despesa Regionalizável;201698137,84;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Oeste;Subprefeitura Lapa;Despesa Regionalizável;114993502,88;LAPA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura M'Boi Mirim;Despesa Regionalizável;16339844,75;M BOI MIRIM;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Mooca;Despesa Regionalizável;104389036,48;MOOCA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Parelheiros;Despesa Regionalizável;60528105,6;PARELHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Penha;Despesa Regionalizável;272893747,58;PENHA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Subprefeitura Perus/Anhanguera;Despesa Regionalizável;120606794,35;PERUS;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Oeste;Subprefeitura Pinheiros;Despesa Regionalizável;11288425,71;PINHEIROS;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Subprefeitura Pirituba/Jaraguá;Despesa Regionalizável;272079715,38;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Subprefeitura Santana/Tucuruvi;Despesa Regionalizável;55770366,72;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Santo Amaro;Despesa Regionalizável;24523181,43;SANTO AMARO;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura São Mateus;Despesa Regionalizável;342976567,62;SAO MATEUS;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura São Miguel Paulista;Despesa Regionalizável;227302115,94;SAO MIGUEL;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura Sapopemba;Despesa Regionalizável;121309275,43;SAPOPEMBA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Centro;Subprefeitura Sé;Despesa Regionalizável;168676035,16;SE;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Norte;Subprefeitura Vila Maria/Vila Guilherme;Despesa Regionalizável;161884864,33;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Sul;Subprefeitura Vila Mariana;Despesa Regionalizável;53961251,34;VILA MARIANA;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;Leste;Subprefeitura de Vila Prudente;Despesa Regionalizável;93522446,34;VILA PRUDENTE;Subprefeitura;0,0;0,0;Tesouro Municipal
365;Educação Infantil;00;;;;1611027898,08;;Não detalhado;7148908302,0;8332611543,51;Tesouro Municipal
365;Educação Infantil;02;Supra-Regional;Supra Subprefeitura;Despesa Não-Regionalizável;51309442,98;;Não regionalizável;0,0;0,0;Transferências Federais
365;Educação Infantil;02;Sul;Supra Subprefeitura Sul;Despesa Regionalizável;400000,0;;Região;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;FREGUESIA-BRASILANDIA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;GUAIANASES;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;Sul;Subprefeitura Ipiranga;Despesa Regionalizável;1644239,43;IPIRANGA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;ITAIM PAULISTA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;ITAQUERA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;JABAQUARA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;JACANA-TREMEMBE;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;LAPA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;M BOI MIRIM;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;MOOCA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;PARELHEIROS;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;PENHA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;PERUS;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;PINHEIROS;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;PIRITUBA-JARAGUA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;SANTANA-TUCURUVI;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;SANTO AMARO;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;SAO MATEUS;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;SAO MIGUEL;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;SAPOPEMBA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;SE;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;VILA MARIA-VILA GUILHERME;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;VILA MARIANA;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;Despesa Regionalizável;0,0;VILA PRUDENTE;Subprefeitura;0,0;0,0;Transferências Federais
365;Educação Infantil;02;;;;0,0;;Não detalhado;19633288,0;72986970,41;Transferências Federais
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;ARICANDUVA-FORMOSA-CARRAO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;BUTANTA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;CAMPO LIMPO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;CAPELA DO SOCORRO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;CASA VERDE-CACHOEIRINHA;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;CIDADE ADEMAR;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;CIDADE TIRADENTES;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
365;Educação Infantil;04;;;Despesa Regionalizável;0,0;ERMELINO MATARAZZO;Subprefeitura;0,0;0,0;Fundo Constitucional da Educação
